COD_ACIDEN;Final de s;Pico;Pista_Molhada;Intersecao;Centro;Vei_Pesado;MOTO;NATUREZA;_GRAVIDADE
5213;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5214;1;0;0;0;1;0;0;Colisao Lateral;ILESO
5215;0;0;1;1;0;0;0;Choque c/ obstaculo fixo;ILESO
5216;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5217;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
5218;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
5219;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5220;0;1;1;1;0;0;0;Colisao Transversal;ILESO
5221;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5222;0;0;0;1;0;0;1;Colisao Lateral;ILESO
5223;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5224;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5225;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
5226;0;0;0;1;0;0;0;Colisao Frontal;FERIDO
5227;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5228;0;1;0;1;0;0;0;Colisao Transversal;ILESO
5229;0;1;0;1;0;0;0;Colisao Transversal;ILESO
5230;0;0;0;1;0;0;1;Colisao Transversal;ILESO
5231;0;0;0;1;0;0;0;Colisao Traseira;ILESO
5232;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5233;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5234;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5235;0;1;0;1;0;0;0;Colisao Transversal;ILESO
5236;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5237;0;0;0;1;0;1;1;Colisao Lateral;FERIDO
5238;1;0;0;0;0;0;1;Colisao Transversal;ILESO
5239;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5240;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5241;1;0;0;0;0;0;0;Colisao Transversal;ILESO
5242;0;0;0;0;0;0;0;Colisao Lateral;ILESO
5243;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
5244;1;0;0;1;1;0;0;Colisao Transversal;ILESO
5245;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5246;0;0;0;1;1;0;1;Colisao Traseira;FERIDO
5247;0;0;1;1;1;0;0;Colisao Transversal;ILESO
5248;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5249;0;0;1;1;1;0;0;Colisao Lateral;ILESO
5250;0;1;0;1;1;0;0;Colisao Transversal;FERIDO
5251;0;1;0;1;1;0;1;Colisao Lateral;ILESO
5252;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5253;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5254;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5255;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5256;0;0;0;1;1;0;1;Colisao Transversal;ILESO
5257;0;0;0;1;1;1;0;Colisao Lateral;ILESO
5258;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5259;0;0;0;1;1;0;0;Colisao;FERIDO
5260;0;0;0;1;1;0;1;Colisao;FERIDO
5261;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5262;0;1;0;0;1;0;0;Colisao Lateral;ILESO
5263;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
5264;0;0;1;1;1;0;0;Colisao Transversal;ILESO
5265;0;0;0;1;1;1;0;Colisao Lateral;ILESO
5266;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5267;1;0;0;0;1;0;0;Colisao Lateral;ILESO
5268;0;0;0;0;1;0;0;Colisao Lateral;FERIDO
5269;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
5270;0;0;0;0;0;0;0;Colisao Lateral;ILESO
5271;0;0;0;1;0;1;0;Colisao Transversal;ILESO
5272;0;1;0;1;0;1;0;Colisao Transversal;FERIDO
5273;0;0;0;1;0;0;0;Choque c/ obstaculo fixo;FERIDO
5274;1;1;0;1;0;0;1;Colisao Lateral;FERIDO
5275;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
5276;1;0;0;1;0;1;0;Colisao Lateral;FERIDO
5277;0;0;0;1;0;0;1;Colisao Transversal;ILESO
5278;0;1;1;1;0;1;1;Colisao Transversal;FATAL
5279;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5280;1;1;0;1;0;0;1;Colisao Transversal;FERIDO
5281;0;1;0;1;0;0;0;Colisao Transversal;FERIDO
5282;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5283;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5284;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5285;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5286;0;1;1;1;0;1;1;Colisao Transversal;FERIDO
5287;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5288;0;1;0;1;0;1;1;Colisao Traseira;ILESO
5289;1;0;0;1;0;0;0;Colisao Traseira;ILESO
5290;0;1;1;1;0;0;1;Colisao Transversal;FERIDO
5291;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5292;0;0;0;1;0;0;1;Colisao;FERIDO
5293;1;0;0;1;0;0;0;Colisao Lateral;ILESO
5294;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5295;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5296;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
5297;0;0;0;1;0;0;1;Colisao Lateral;ILESO
5298;0;0;0;0;1;0;0;Colisao Lateral;ILESO
5299;0;1;0;1;1;0;0;Colisao Lateral;ILESO
5300;0;0;0;1;1;0;1;Colisao Transversal;ILESO
5301;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5302;1;0;0;0;1;0;0;Colisao Lateral;ILESO
5303;0;0;0;0;1;0;1;Colisao Traseira;FERIDO
5304;0;0;0;1;1;0;1;Colisao Transversal;ILESO
5305;1;1;0;1;1;0;0;Colisao Transversal;ILESO
5306;0;1;0;1;1;1;0;Colisao Transversal;ILESO
5307;0;0;0;0;1;0;0;Colisao Transversal;ILESO
5308;0;0;0;1;1;0;0;Choque c/ obstaculo fixo;ILESO
5309;1;0;0;1;1;0;0;Colisao Lateral;ILESO
5310;1;0;0;0;1;1;0;Colisao Lateral;ILESO
5311;0;1;0;1;1;0;0;Colisao Lateral;ILESO
5312;0;1;1;1;1;0;1;Colisao Transversal;FERIDO
5313;0;1;1;1;1;0;0;Colisao Transversal;FERIDO
5314;0;0;0;1;1;0;1;Colisao Lateral;ILESO
5315;0;0;0;0;1;0;0;Colisao Lateral;ILESO
5316;0;1;0;0;1;0;1;Colisao Transversal;FERIDO
5317;1;0;0;0;1;0;1;Colisao Lateral;FERIDO
5318;1;0;0;1;1;0;1;Colisao Transversal;ILESO
5319;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
5320;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5321;0;1;0;0;1;1;1;Choque c/ obstaculo fixo;ILESO
5322;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5323;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5324;0;0;0;0;1;0;0;Colisao Transversal;ILESO
5325;1;0;0;1;1;0;0;Colisao Transversal;ILESO
5326;0;1;0;0;1;0;1;Colisao Lateral;FERIDO
5327;0;0;0;0;1;0;0;Colisao Lateral;ILESO
5328;0;0;1;1;1;0;0;Colisao Frontal;FERIDO
5329;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5330;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5331;1;1;0;0;1;0;1;Colisao Lateral;FERIDO
5332;0;1;0;0;1;0;0;Colisao Traseira;ILESO
5333;0;1;0;0;1;0;0;Queda;FERIDO
5334;0;0;0;0;1;0;1;Colisao Lateral;ILESO
5335;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
5336;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5337;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5338;0;0;0;0;0;0;1;Queda;ILESO
5339;0;1;0;0;0;0;0;Colisao Transversal;ILESO
5340;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5341;0;0;0;1;0;1;0;Colisao Lateral;FERIDO
5342;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
5343;0;0;0;1;0;0;0;Colisao Traseira;ILESO
5344;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5345;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
5346;0;0;0;1;0;0;1;Colisao Lateral;ILESO
5347;0;0;0;1;0;0;0;Engavetamento;ILESO
5348;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5349;1;1;0;1;0;1;0;Colisao Lateral;ILESO
5350;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
5351;0;1;1;1;0;1;0;Colisao Lateral;ILESO
5352;1;1;0;1;0;0;0;Colisao Transversal;ILESO
5353;1;0;1;1;0;0;0;Colisao Transversal;FERIDO
5354;0;0;1;1;0;0;0;Colisao Transversal;FERIDO
5355;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5356;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5357;0;0;1;1;0;1;0;Colisao Lateral;ILESO
5358;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5359;1;0;0;0;0;0;0;Colisao Traseira;ILESO
5360;0;0;0;1;0;0;1;Colisao;FERIDO
5361;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5362;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
5363;0;0;0;1;0;1;0;Colisao Lateral;ILESO
5364;0;0;0;1;0;0;1;Colisao Transversal;ILESO
5365;0;1;0;1;1;1;0;Colisao Transversal;ILESO
5366;0;1;0;1;1;0;0;Colisao Lateral;FERIDO
5367;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5368;0;0;0;0;1;0;0;Colisao Lateral;ILESO
5369;0;0;0;1;1;0;1;Colisao Transversal;ILESO
5370;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
5371;0;1;0;1;1;0;0;Colisao Transversal;ILESO
5372;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
5373;0;1;0;1;1;0;0;Colisao Transversal;ILESO
5374;0;0;0;1;1;0;0;Capotamento;FERIDO
5375;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
5376;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5377;0;0;0;1;1;1;0;Colisao Lateral;FERIDO
5378;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5379;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5380;0;0;1;1;1;0;0;Colisao Transversal;ILESO
5381;0;0;1;0;1;0;1;Colisao Transversal;FERIDO
5382;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
5383;1;0;0;0;0;0;1;Choque c/ obstaculo fixo;ILESO
5384;0;1;0;1;1;1;0;Colisao Lateral;ILESO
5385;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5386;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5387;1;0;0;1;1;0;0;Colisao Transversal;ILESO
5388;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
5389;0;1;0;1;1;0;0;Colisao Transversal;ILESO
5390;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5391;0;0;1;0;1;0;0;Colisao Transversal;ILESO
5392;1;1;0;1;1;0;0;Colisao Lateral;ILESO
5393;1;0;0;1;1;0;0;Colisao Lateral;FERIDO
5394;0;1;0;1;1;0;0;Colisao Traseira;ILESO
5395;1;0;0;0;1;0;0;Colisao Lateral;ILESO
5396;1;0;0;0;1;0;0;Colisao Traseira;ILESO
5397;0;1;0;1;1;0;1;Colisao Lateral;FERIDO
5398;0;0;1;1;1;0;0;Colisao Transversal;ILESO
5399;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
5400;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5401;1;0;0;1;1;0;0;Colisao Transversal;ILESO
5402;0;0;0;1;1;0;1;Colisao Traseira;FERIDO
5403;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5404;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5405;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
5406;0;0;1;1;1;0;0;Colisao Transversal;FERIDO
5407;1;1;0;1;1;0;0;Colisao Transversal;ILESO
5408;0;0;0;0;1;0;1;Colisao Frontal;ILESO
5409;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5410;0;0;0;1;0;1;1;Colisao Transversal;ILESO
5411;0;0;0;0;1;0;0;Colisao Transversal;ILESO
5412;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5413;0;1;0;0;1;0;0;Colisao Lateral;ILESO
5414;0;0;0;1;1;1;1;Colisao Traseira;FERIDO
5415;0;0;0;0;1;1;0;Colisao Transversal;ILESO
5416;1;1;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
5417;0;0;0;0;1;0;1;Colisao Lateral;FERIDO
5418;0;1;0;0;1;0;0;Colisao Transversal;FERIDO
5419;0;1;0;1;0;1;0;Colisao;FERIDO
5420;0;1;0;1;0;0;0;Colisao Lateral;FERIDO
5421;0;0;0;1;0;0;1;Colisao Transversal;ILESO
5422;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5423;0;0;0;1;0;0;0;Colisao Traseira;ILESO
5424;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5425;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5426;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5427;0;0;0;1;0;0;1;Colisao Frontal;FERIDO
5428;1;0;0;0;0;0;1;Colisao Lateral;ILESO
5429;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
5430;0;1;0;1;1;0;0;Colisao Lateral;FERIDO
5431;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5432;1;1;0;1;1;0;1;Colisao Frontal;ILESO
5433;0;1;0;0;1;0;0;Engavetamento;ILESO
5434;1;0;0;1;1;0;0;Choque c/ obstaculo fixo;ILESO
5435;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5436;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5437;0;1;0;0;1;0;0;Colisao Traseira;ILESO
5438;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5439;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5440;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5441;0;0;0;0;1;0;0;Colisao Lateral;ILESO
5442;0;0;0;0;1;0;0;Colisao Traseira;FERIDO
5443;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5444;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5445;0;1;0;0;1;0;0;Colisao Traseira;ILESO
5446;1;0;0;0;1;0;0;Colisao Lateral;FERIDO
5447;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5448;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5449;0;0;0;0;1;0;1;Colisao Traseira;FERIDO
5450;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5451;0;0;0;1;1;0;0;Engavetamento;ILESO
5452;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
5453;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5454;0;1;0;1;1;0;1;Colisao Lateral;FERIDO
5455;0;0;0;0;1;0;0;Colisao Traseira;ILESO
5456;1;1;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
5457;1;0;0;1;1;0;0;Colisao Traseira;ILESO
5458;0;0;0;1;0;0;0;Engavetamento;ILESO
5459;0;0;0;0;0;0;0;Choque c/ obstaculo fixo;FERIDO
5460;1;0;0;1;1;0;0;Colisao Transversal;ILESO
5461;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
5462;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5463;1;0;0;0;0;0;0;Colisao;FERIDO
5464;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5465;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5466;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5467;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5468;1;1;1;1;0;0;1;Colisao Transversal;FERIDO
5469;1;0;0;0;0;0;0;Colisao Traseira;ILESO
5470;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5471;0;0;0;0;0;0;0;Engavetamento;ILESO
5472;1;0;0;0;0;0;1;Colisao Traseira;ILESO
5473;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5474;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5475;1;0;0;1;0;0;0;Colisao Transversal;ILESO
5476;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5477;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5478;0;1;0;0;0;0;0;Colisao Lateral;ILESO
5479;0;1;0;0;0;0;1;Queda;FERIDO
5480;0;1;0;0;0;0;0;Colisao Traseira;ILESO
5481;0;0;0;0;0;1;0;Colisao Lateral;FERIDO
5482;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5483;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5484;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5485;0;1;1;1;0;0;1;Colisao Transversal;FERIDO
5486;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
5487;0;0;0;1;0;0;1;Colisao Frontal;FERIDO
5488;1;1;0;1;0;0;1;Colisao Frontal;FERIDO
5489;0;1;0;1;0;0;0;Colisao Lateral;ILESO
5490;0;0;0;0;0;1;0;Colisao Traseira;ILESO
5491;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5492;0;0;0;0;0;0;1;Atropelamento;FERIDO
5493;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5494;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5495;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5496;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
5497;0;0;0;1;0;0;1;Colisao Frontal;FERIDO
5498;1;0;0;0;0;0;0;Engavetamento;ILESO
5499;0;1;0;1;0;0;0;Colisao Transversal;ILESO
5500;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
5501;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
5502;0;0;0;1;0;1;0;Colisao Transversal;ILESO
5503;0;1;0;1;0;0;1;Colisao Transversal;ILESO
5504;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5505;1;0;1;1;0;0;0;Colisao Lateral;FERIDO
5506;1;0;0;0;0;0;1;Colisao Traseira;ILESO
5507;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
5508;0;0;0;0;0;1;0;Colisao Lateral;ILESO
5509;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
5510;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
5511;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
5512;0;0;0;0;0;1;0;Colisao Transversal;ILESO
5513;0;1;1;1;0;0;1;Colisao Lateral;FERIDO
5514;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5515;0;0;0;0;0;1;1;Colisao Traseira;FERIDO
5516;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5517;0;1;0;0;0;0;0;Colisao Lateral;FERIDO
5518;0;0;0;0;0;1;0;Colisao Lateral;ILESO
5519;1;1;0;0;0;1;1;Colisao Lateral;FERIDO
5520;0;0;1;1;0;0;0;Colisao Traseira;FERIDO
5521;0;1;0;0;0;1;1;Colisao Transversal;FERIDO
5522;0;0;0;0;0;0;0;Colisao Lateral;ILESO
5523;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5524;0;1;0;0;0;0;0;Colisao Traseira;ILESO
5525;0;0;0;1;0;0;0;Colisao Traseira;ILESO
5526;1;0;0;0;0;0;1;Colisao Lateral;ILESO
5527;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
5528;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5529;0;0;0;0;0;0;0;Colisao Frontal;ILESO
5530;0;0;0;1;0;1;0;Colisao Lateral;ILESO
5531;0;0;0;0;0;0;0;Atropelamento;FERIDO
5532;0;0;0;0;0;0;0;Colisao Traseira;ILESO
5533;0;0;1;0;0;0;0;Colisao Lateral;ILESO
5534;1;0;0;0;0;1;0;Colisao Transversal;FERIDO
5535;0;1;0;0;0;0;0;Colisao Traseira;FERIDO
5536;1;0;0;0;0;0;0;Colisao Traseira;ILESO
5537;0;0;0;0;0;0;1;Colisao Traseira;ILESO
5538;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
5539;0;1;0;0;0;0;0;Colisao Traseira;ILESO
5540;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
5541;0;0;0;1;0;1;0;Colisao Lateral;ILESO
5542;0;0;0;1;0;1;0;Colisao Lateral;FERIDO
5543;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5544;1;0;1;1;0;0;0;Colisao Traseira;ILESO
5545;0;0;1;0;0;0;0;Engavetamento;ILESO
5546;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
5547;0;0;0;0;0;0;1;Colisao Traseira;ILESO
5548;1;0;0;0;0;0;1;Colisao Traseira;FERIDO
5549;0;0;0;1;0;0;0;Colisao Traseira;ILESO
5550;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
5551;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
5552;0;0;1;1;0;0;0;Colisao Transversal;ILESO
5553;0;0;0;0;0;0;1;Colisao Lateral;ILESO
5554;1;1;0;1;0;0;1;Colisao Lateral;FERIDO
5555;1;0;0;0;0;1;1;Colisao Frontal;FERIDO
5556;0;0;0;1;0;1;0;Colisao Transversal;ILESO
5557;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5558;1;1;0;1;0;1;1;Colisao Lateral;FATAL
5559;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
5560;1;1;0;1;0;1;1;Colisao Transversal;ILESO
5561;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
5562;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
5563;1;0;0;1;0;1;0;Colisao Transversal;ILESO
5564;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5565;0;0;0;0;1;0;0;Colisao Transversal;ILESO
5566;0;0;0;1;1;1;0;Colisao Transversal;ILESO
5567;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
5568;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5569;0;0;0;0;1;0;0;Colisao Traseira;FERIDO
5570;0;1;0;1;1;1;0;Colisao Lateral;ILESO
5571;1;0;0;1;1;1;0;Colisao Lateral;ILESO
5572;1;1;0;1;1;0;1;Colisao Transversal;FERIDO
5573;0;1;0;1;1;1;0;Colisao Lateral;ILESO
5574;0;0;0;0;0;1;1;Colisao Frontal;ILESO
5575;0;0;0;1;0;1;1;Colisao Transversal;FERIDO
5576;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
5577;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5578;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5579;0;0;0;1;0;0;1;Colisao Traseira;ILESO
5580;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5581;0;0;0;0;0;1;0;Colisao Transversal;FERIDO
5582;1;1;0;1;0;0;0;Colisao Traseira;ILESO
5583;0;1;1;1;1;0;0;Colisao Traseira;ILESO
5584;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
5585;0;0;0;0;0;1;1;Colisao Lateral;FERIDO
5586;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5587;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
5588;0;1;0;1;0;0;0;Colisao Lateral;ILESO
5589;1;0;0;1;0;0;1;Colisao Transversal;ILESO
5590;0;0;0;1;0;1;0;Colisao Lateral;ILESO
5591;0;0;0;1;0;1;0;Colisao Traseira;ILESO
5592;0;0;0;1;0;1;0;Colisao Transversal;FERIDO
5593;1;1;0;1;0;1;0;Colisao Transversal;ILESO
5594;0;0;0;0;0;0;0;Colisao;FERIDO
5595;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5596;1;1;0;1;1;1;0;Colisao Lateral;ILESO
5597;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5598;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5599;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5600;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
5601;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5602;0;0;0;1;1;0;1;Choque c/ obstaculo fixo;ILESO
5603;0;0;0;0;1;0;0;Colisao Transversal;ILESO
5604;1;0;0;0;1;0;0;Colisao Lateral;FERIDO
5605;0;0;0;1;1;0;0;Colisao Traseira;ILESO
5606;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;FERIDO
5607;0;0;0;0;0;0;0;Colisao Lateral;ILESO
5608;0;1;0;1;0;0;0;Colisao Lateral;FERIDO
5609;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5610;0;1;0;0;0;1;0;Colisao Lateral;ILESO
5611;0;0;1;0;0;0;0;Colisao Lateral;FERIDO
5612;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5613;0;1;0;1;0;0;0;Colisao Transversal;ILESO
5614;1;1;0;1;0;1;1;Colisao Transversal;ILESO
5615;1;0;0;1;0;1;0;Colisao Transversal;ILESO
5616;1;0;0;0;0;0;0;Colisao Traseira;ILESO
5617;1;1;0;1;0;1;0;Colisao Transversal;ILESO
5618;0;0;0;1;0;0;0;Colisao Lateral;ILESO
5619;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
5620;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5621;0;1;1;1;1;0;0;Colisao Transversal;FERIDO
5622;1;0;0;1;1;1;1;Colisao Lateral;FERIDO
5623;1;0;0;0;1;0;1;Colisao Traseira;ILESO
5624;0;1;0;1;1;0;0;Colisao Lateral;ILESO
5625;0;1;0;0;1;0;0;Engavetamento;ILESO
5626;1;0;0;1;1;0;0;Engavetamento;ILESO
5627;0;0;0;1;1;0;0;Colisao Lateral;FERIDO
5628;0;0;0;1;1;0;0;Colisao Transversal;ILESO
5629;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
5630;0;0;0;1;1;0;0;Colisao Lateral;ILESO
5631;0;0;0;0;1;0;1;Colisao Transversal;FERIDO
5632;0;0;0;0;1;0;1;Atropelamento;FERIDO
5633;1;0;0;1;0;0;1;Colisao Transversal;ILESO
5634;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
5635;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
5636;0;1;0;1;1;0;0;Colisao Transversal;ILESO
5637;1;0;0;0;1;0;0;Engavetamento;ILESO
5638;0;1;0;1;1;0;0;Colisao Lateral;ILESO
5639;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5640;1;0;0;1;0;0;0;Colisao Transversal;FERIDO
5641;0;1;0;1;0;0;0;Colisao Traseira;ILESO
5642;0;1;0;1;0;0;0;Colisao Lateral;ILESO
5643;0;0;0;0;0;0;0;Capotamento;FERIDO
5644;0;0;0;0;0;0;1;Colisao Lateral;ILESO
5645;0;1;1;0;0;0;1;Colisao Traseira;ILESO
5646;0;1;1;1;0;0;0;Colisao Transversal;ILESO
5647;0;0;0;1;0;0;0;Colisao Transversal;ILESO
5648;0;0;0;0;0;0;1;Colisao Lateral;ILESO
5649;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
5650;0;0;0;0;0;0;0;Colisao Lateral;ILESO
5651;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
5652;0;0;0;1;0;0;1;Colisao Lateral;ILESO
5653;0;0;0;0;0;0;0;Colisao Frontal;ILESO
5654;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
5655;0;0;0;0;0;1;1;Colisao Lateral;ILESO
